Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,Validation_Status
2025-11-06 00:00:00,0.14,FBTPH26 C 123,2025-12-19 00:00:00,0.01998,120.86,123,C,0.047230231,0.140947949,0.091211801,0.114037547,-0.005077354,0.019933142,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.051601677,-0.008882196,-0.002826191,0.075593222,0.005024053,0.023002612,-0.008903227,
2025-11-05 00:00:00,0.13,FBTPH26 C 123,2025-12-19 00:00:00,0.0199,120.8,123,C,0.046497922,0.133209712,0.088661177,0.110231577,-0.004750239,0.019273197,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.052058848,-0.008239601,-0.002743451,0.075781383,0.007151364,0.024233242,-0.009123002,
2025-11-04 00:00:00,0.17,FBTPH26 C 123,2025-12-19 00:00:00,0.02014,121.03,123,C,0.046587044,0.163417528,0.103150033,0.12449366,-0.005413246,0.024208118,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.0526528,-0.011407932,-0.00271647,0.074498261,-0.000834659,0.021902724,-0.009525546,
2025-11-03 00:00:00,0.17,FBTPH26 C 123,2025-12-19 00:00:00,0.02023,120.98,123,C,0.046848951,0.161329666,0.10338123,0.121472332,-0.005336333,0.024417811,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.052376977,-0.01109269,-0.002658239,0.072111954,-0.000274766,0.022210006,-0.009524387,
2025-10-31 00:00:00,0.22,FBTPH26 C 123,2025-12-19 00:00:00,0.0204,121.12,123,C,0.047611222,0.190477842,0.11893365,0.128495148,-0.005847989,0.030713425,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.050845879,-0.012825152,-0.002459593,0.064394172,-0.007207452,0.019726216,-0.009201519,
2025-10-30 00:00:00,0.2,FBTPH26 C 123,2025-12-19 00:00:00,0.0205,121.03,123,C,0.046845167,0.177618254,0.114791947,0.123872252,-0.005447214,0.029214582,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.05215418,-0.012407303,-0.002433196,0.065912536,-0.00425259,0.021553505,-0.009814984,
2025-10-29 00:00:00,0.23,FBTPH26 C 123,2025-12-19 00:00:00,0.02066,121.14,123,C,0.047166403,0.195589826,0.123338029,0.12917976,-0.005771524,0.032825762,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.051070405,-0.013350024,-0.002350505,0.062677512,-0.008398803,0.019782627,-0.009451928,
2025-10-28 00:00:00,0.22,FBTPH26 C 123,2025-12-19 00:00:00,0.02074,121,123,C,0.048053293,0.184902827,0.120150949,0.121451642,-0.00561734,0.031602045,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.050638568,-0.012258338,-0.002329253,0.059916611,-0.005600116,0.020693983,-0.009403256,
2025-10-27 00:00:00,0.25,FBTPH26 C 123,2025-12-19 00:00:00,0.02084,121.01,123,C,0.049838639,0.197239511,0.126415439,0.120658726,-0.00600532,0.03433384,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.048314151,-0.012026154,-0.002260353,0.05396353,-0.007688327,0.018922834,-0.008591906,
2025-10-24 00:00:00,0.24,FBTPH26 C 123,2025-12-19 00:00:00,0.02072,120.8,123,C,0.05082364,0.184366536,0.124415122,0.110628434,-0.005703426,0.033844374,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.047977876,-0.010916964,-0.002166686,0.049828345,-0.004684901,0.020355343,-0.008725702,
2025-10-23 00:00:00,0.33,FBTPH26 C 123,2025-12-19 00:00:00,0.02065,121.21,123,C,0.050694536,0.234466032,0.145516905,0.126211886,-0.006522959,0.043907092,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.044844546,-0.012717097,-0.001980922,0.045471352,-0.014020639,0.015503456,-0.007539593,
2025-10-22 00:00:00,0.38,FBTPH26 C 123,2025-12-19 00:00:00,0.02066,121.39,123,C,0.050622869,0.259312843,0.155351552,0.132024016,-0.006825335,0.049456,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.042357287,-0.012913575,-0.001833811,0.042057141,-0.01816525,0.013175872,-0.006701417,
2025-10-21 00:00:00,0.4,FBTPH26 C 123,2025-12-19 00:00:00,0.02038,121.43,123,C,0.050787725,0.267102425,0.159194335,0.132413654,-0.00689468,0.051821555,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.041330691,-0.012795735,-0.001763978,0.040135812,-0.019131527,0.012488649,-0.006406526,
2025-10-20 00:00:00,0.36,FBTPH26 C 123,2025-12-19 00:00:00,0.02015,121.19,123,C,0.051700779,0.242176083,0.152048398,0.12278948,-0.006597645,0.047696598,1000.0000,BTP Future C 123 Dec-2025,FBTPH26,EUR,0,0.043302067,-0.012318084,-0.001852256,0.040814394,-0.014389371,0.014824593,-0.007170781,
